selling_price,year,km_driven,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,seller_type_indiv,seller_type_dealer,transmission
210000,2017,50000,1,0,0,0,1,0,0
150000,2009,120000,0,1,0,0,1,0,0
45000,2007,100000,0,0,1,0,1,0,0
516000,2015,90000,1,0,0,0,1,0,0
450000,2014,80000,1,0,0,0,1,0,0
134000,2012,90000,1,0,0,0,1,0,0
509999,2014,157000,0,1,0,0,1,0,0
500000,2016,20000,1,0,0,0,1,0,0
130000,2008,80000,1,0,0,0,1,0,0
575000,2015,60000,0,1,0,0,1,0,0
550000,2015,49000,1,0,0,0,1,0,0
145000,2009,89255,0,1,0,0,1,0,0
347000,2020,5000,1,0,0,0,1,0,0
275000,2013,110000,0,1,0,0,1,0,0
630000,2010,200000,0,1,0,0,1,0,0
160000,2012,90000,0,1,0,0,1,0,0
150000,2010,63000,0,1,0,0,1,0,0
550000,2015,23000,1,0,0,0,1,0,0
349000,2013,100000,0,1,0,0,1,0,0
229999,2004,168000,0,1,0,0,1,0,0
110000,2008,90000,0,1,0,0,1,0,0
110000,2008,70000,1,0,0,0,1,0,0
245000,2018,5550,1,0,0,0,1,0,0
180000,2014,100000,1,0,0,0,1,0,0
290000,2014,80000,1,0,0,0,1,0,0
250000,2010,40000,1,0,0,0,1,0,0
150000,2010,100000,0,1,0,0,1,0,0
55000,2004,35000,1,0,0,0,1,0,0
500000,2006,75000,0,1,0,0,1,0,0
290000,2013,150000,0,1,0,0,1,0,0
400000,2019,16000,1,0,0,0,1,0,1
72000,2009,70000,1,0,0,0,1,0,0
250000,2014,115000,0,1,0,0,1,0,0
575000,2019,25000,1,0,0,0,1,0,1
1300000,2019,10000,0,1,0,0,1,0,1
425000,2019,15000,1,0,0,0,1,0,0
470000,2019,10000,0,0,1,0,1,0,0
220000,2012,80000,1,0,0,0,1,0,0
310000,2020,1700,1,0,0,0,1,0,0
400000,2016,45217,0,1,0,0,0,1,0
215000,2012,97000,0,1,0,0,1,0,0
310000,2018,20000,1,0,0,0,1,0,0
750000,2017,50000,0,1,0,0,1,0,0
204999,2009,120000,0,1,0,0,1,0,0
260000,2010,50000,1,0,0,0,1,0,0
180000,2012,40000,1,0,0,0,1,0,0
125000,2007,110000,0,1,0,0,1,0,0
420000,2014,155000,0,1,0,0,1,0,0
220000,2011,70000,1,0,0,0,1,0,0
200000,2010,70000,1,0,0,0,1,0,0
130000,2009,100000,0,1,0,0,1,0,0
335000,2016,41000,1,0,0,0,0,1,0
2650000,2017,60000,0,1,0,0,0,1,1
2675000,2018,56000,0,1,0,0,0,1,1
2675000,2017,60000,0,1,0,0,0,1,1
434999,2011,97000,1,0,0,0,0,1,1
500000,2014,60000,1,0,0,0,1,0,0
290000,2017,60000,1,0,0,0,1,0,0
475000,2014,48000,1,0,0,0,0,1,1
270000,2009,190000,0,1,0,0,1,0,0
600000,2019,80000,1,0,0,0,1,0,0
300000,2013,70000,0,1,0,0,1,0,0
415000,2012,80000,0,1,0,0,1,0,0
800000,2018,30000,0,1,0,0,1,0,1
420000,2016,44440,1,0,0,0,1,0,0
1250000,2018,30000,0,1,0,0,1,0,0
270000,2011,120000,0,1,0,0,1,0,0
390000,2015,80000,0,1,0,0,1,0,0
400000,2012,110000,0,1,0,0,1,0,0
100000,2007,170000,1,0,0,0,1,0,0
850000,2010,46000,0,1,0,0,1,0,1
359000,2012,120000,0,1,0,0,1,0,1
470000,2015,91365,0,1,0,0,0,1,0
360000,2013,90010,0,1,0,0,0,1,0
250999,2013,80000,0,1,0,0,1,0,0
45000,2012,35000,1,0,0,0,1,0,0
75000,2006,80000,1,0,0,0,1,0,0
495000,2013,31800,0,1,0,0,0,1,0
310000,2013,59100,0,0,1,0,0,1,0
540000,2016,31200,1,0,0,0,0,1,0
665000,2016,51000,0,1,0,0,0,1,0
425000,2013,22700,0,1,0,0,0,1,0
1295000,2011,58000,0,1,0,0,0,1,1
675000,2016,50900,0,1,0,0,0,1,0
980000,2018,10000,0,1,0,0,1,0,0
320000,2014,60000,0,1,0,0,1,0,0
250000,2011,80000,1,0,0,0,1,0,0
600000,2016,72000,0,1,0,0,1,0,0
300000,2016,96000,1,0,0,0,1,0,0
305000,2014,66000,0,1,0,0,1,0,0
270000,2012,80000,0,1,0,0,1,0,0
300000,2012,90000,0,1,0,0,1,0,0
106000,2009,70000,1,0,0,0,1,0,0
90000,2006,75000,1,0,0,0,1,0,0
539000,2019,2417,1,0,0,0,1,0,0
110000,2009,100000,0,1,0,0,1,0,0
250000,2016,30000,1,0,0,0,1,0,0
300000,2009,50000,1,0,0,0,1,0,0
707000,2018,60000,0,1,0,0,1,0,0
95000,2007,120000,1,0,0,0,1,0,0
495000,2020,7000,0,0,1,0,1,0,0
200000,2012,35000,0,1,0,0,1,0,0
110000,2009,110000,1,0,0,0,1,0,0
100000,2008,130000,1,0,0,0,1,0,0
150000,2016,25000,1,0,0,0,1,0,0
509999,2016,35000,1,0,0,0,1,0,0
50000,2005,80000,1,0,0,0,1,0,0
85000,2007,70000,1,0,0,0,1,0,0
475000,2018,23000,1,0,0,0,1,0,0
425000,2014,40000,1,0,0,0,1,0,0
480000,2006,110000,1,0,0,0,1,0,1
950000,2019,10000,0,1,0,0,1,0,0
535000,2015,80000,0,1,0,0,1,0,0
325000,2009,25000,0,1,0,0,1,0,0
270000,2013,74000,1,0,0,0,1,0,0
300000,2015,60000,1,0,0,0,1,0,0
325000,2011,70000,0,1,0,0,1,0,0
350000,2010,100000,0,1,0,0,1,0,0
229999,2008,146000,0,1,0,0,1,0,0
325000,2012,120000,0,1,0,0,1,0,0
70000,2005,70000,1,0,0,0,1,0,0
190000,2008,120000,0,1,0,0,1,0,0
345000,2011,65500,0,1,0,0,1,0,0
1025000,2016,70000,0,1,0,0,1,0,0
120000,2012,50000,1,0,0,0,1,0,0
114999,2009,90000,1,0,0,0,1,0,0
300000,2009,120000,1,0,0,0,1,0,0
340000,2016,56000,1,0,0,0,0,1,0
90000,2005,70000,1,0,0,0,1,0,0
150000,2006,140300,1,0,0,0,1,0,0
115999,2010,70000,1,0,0,0,1,0,0
425000,2017,36000,0,1,0,0,0,1,0
550000,2017,12997,0,1,0,0,0,1,0
500000,2017,40000,1,0,0,0,1,0,1
300000,2013,25000,0,1,0,0,1,0,0
1150000,2018,26430,0,1,0,0,0,1,0
475000,2015,24600,1,0,0,0,0,1,0
260000,2011,28481,1,0,0,0,0,1,0
350000,2013,100000,1,0,0,0,1,0,0
750000,2013,41988,0,1,0,0,0,1,0
350000,2017,7658,1,0,0,0,0,1,1
180000,2009,30375,1,0,0,0,0,1,0
611000,2017,34400,0,1,0,0,0,1,0
325000,2017,18500,1,0,0,0,0,1,0
225000,2012,48000,1,0,0,0,0,1,0
300000,2014,28942,1,0,0,0,0,1,1
400000,2017,50000,0,1,0,0,1,0,0
711000,2012,53600,0,1,0,0,0,1,0
851000,2015,53652,0,1,0,0,0,1,0
375000,2016,23000,1,0,0,0,0,1,0
275000,2007,10211,1,0,0,0,1,0,0
120000,2005,120000,0,1,0,0,1,0,0
350000,2015,120000,0,1,0,0,1,0,0
409999,2017,35000,1,0,0,0,1,0,0
500000,2012,130000,0,1,0,0,1,0,0
220000,2013,90000,0,1,0,0,1,0,0
120000,2008,80000,1,0,0,0,1,0,0
70000,2007,55000,1,0,0,0,1,0,0
800000,2017,15000,1,0,0,0,1,0,0
450000,2014,260000,0,1,0,0,1,0,0
525000,2012,145000,0,1,0,0,1,0,0
300000,2016,35000,1,0,0,0,1,0,0
195000,2008,56000,1,0,0,0,1,0,0
130000,2007,98000,0,1,0,0,1,0,0
300000,2011,135000,0,1,0,0,1,0,0
120000,2002,60000,1,0,0,0,1,0,0
450000,2010,120000,0,1,0,0,1,0,0
160000,2010,102000,0,1,0,0,1,0,0
800000,2018,35000,0,1,0,0,1,0,0
100000,2013,80000,1,0,0,0,1,0,0
825000,2017,13599,1,0,0,0,0,1,1
265000,2015,32933,1,0,0,0,0,1,0
175000,2008,54551,1,0,0,0,0,1,0
250999,2014,57112,1,0,0,0,0,1,0
471000,2015,41025,1,0,0,0,0,1,1
650000,2019,5000,0,1,0,0,1,0,0
650000,2019,5000,0,1,0,0,1,0,0
225000,2012,53122,1,0,0,0,0,1,0
245000,2013,64111,0,0,1,0,0,1,0
221000,2011,78892,1,0,0,0,0,1,0
271000,2011,74113,1,0,0,0,0,1,0
290000,2012,80000,1,0,0,0,0,1,0
525000,2017,39000,1,0,0,0,0,1,0
377000,2012,84775,1,0,0,0,0,1,0
95000,2012,20778,1,0,0,0,0,1,0
763000,2015,64441,0,1,0,0,0,1,0
450000,2015,43192,1,0,0,0,0,1,0
140000,2014,44416,1,0,0,0,0,1,0
701000,2016,79991,0,1,0,0,0,1,0
277000,2011,62601,0,1,0,0,0,1,0
520000,2018,50000,1,0,0,0,1,0,1
550000,2017,100000,0,1,0,0,1,0,0
260000,2011,97000,0,1,0,0,1,0,0
420000,2015,100000,0,1,0,0,1,0,0
35000,2002,100000,1,0,0,0,1,0,0
1150000,2018,20000,0,1,0,0,1,0,0
680000,2017,46000,1,0,0,0,1,0,0
425000,2012,40000,0,1,0,0,1,0,0
450000,2014,70000,0,1,0,0,1,0,0
590000,2008,89600,0,1,0,0,1,0,0
936999,2017,60800,1,0,0,0,1,0,0
420000,2015,104000,0,1,0,0,1,0,0
450000,2014,80000,0,1,0,0,1,0,0
40000,2004,69111,1,0,0,0,1,0,0
520000,2014,70000,0,1,0,0,1,0,0
80000,2007,120000,1,0,0,0,1,0,0
55000,2014,40000,1,0,0,0,1,0,0
80000,2001,100000,0,1,0,0,1,0,0
210000,2019,20000,1,0,0,0,1,0,0
300000,2015,50000,1,0,0,0,1,0,0
260000,2017,50000,0,1,0,0,1,0,0
250000,2016,70000,0,1,0,0,1,0,0
80000,2008,90000,0,1,0,0,1,0,0
450000,2010,150000,0,1,0,0,1,0,0
310000,2005,120000,0,1,0,0,1,0,0
500000,2012,100000,0,1,0,0,1,0,0
800000,2016,70000,0,1,0,0,1,0,0
840000,2016,70000,0,1,0,0,1,0,0
490000,2016,50000,1,0,0,0,1,0,0
125000,2010,81000,0,1,0,0,1,0,0
400000,2012,120000,0,1,0,0,1,0,0
1000000,2015,3600,0,1,0,0,0,1,0
530000,2015,14272,1,0,0,0,0,1,0
840000,2017,49213,0,1,0,0,0,1,0
229999,2015,40000,1,0,0,0,1,0,0
40000,1998,40000,1,0,0,0,1,0,0
130000,2012,80000,1,0,0,0,1,0,0
200000,2015,70000,1,0,0,0,1,0,0
120000,2011,70000,0,1,0,0,1,0,0
75000,2003,57000,1,0,0,0,1,0,0
250000,2016,120000,0,1,0,0,1,0,0
100000,2005,30000,1,0,0,0,1,0,0
280000,2013,3240,1,0,0,0,1,0,0
540000,2015,5000,1,0,0,0,1,0,0
700000,2018,10000,1,0,0,0,1,0,0
350000,2014,90000,1,0,0,0,1,0,0
320000,2011,100000,0,1,0,0,1,0,0
475000,2016,90000,0,1,0,0,1,0,0
220000,2011,140000,0,1,0,0,1,0,0
210000,2013,13770,0,1,0,0,1,0,0
61000,2005,4637,1,0,0,0,1,0,0
355000,2009,100000,0,1,0,0,1,0,1
150000,2012,60000,0,1,0,0,1,0,0
133000,2011,80000,0,1,0,0,1,0,0
650000,2015,50000,0,1,0,0,1,0,1
210000,2014,40000,1,0,0,0,1,0,0
130000,2013,93900,0,1,0,0,1,0,0
60000,2007,70000,1,0,0,0,1,0,0
120000,2005,120000,0,1,0,0,1,0,0
2900000,2017,40000,0,1,0,0,1,0,1
100000,2005,120000,0,1,0,0,1,0,0
79000,2004,80000,1,0,0,0,1,0,0
120000,2012,110000,0,1,0,0,1,0,0
125000,2005,34000,1,0,0,0,0,1,0
425000,2013,20000,0,1,0,0,0,1,0
70000,2001,117000,1,0,0,0,1,0,0
619000,2020,1500,1,0,0,0,1,0,0
415000,2017,48965,1,0,0,0,0,1,0
265000,2014,55000,1,0,0,0,0,1,0
70000,2008,60000,1,0,0,0,1,0,0
281000,2015,40000,0,1,0,0,1,0,0
211000,2013,80000,0,1,0,0,1,0,0
550000,2018,11000,1,0,0,0,1,0,0
350000,2014,110000,0,1,0,0,1,0,0
420000,2017,19890,1,0,0,0,0,1,1
270000,2015,20969,1,0,0,0,0,1,0
399000,2016,20194,1,0,0,0,0,1,0
440000,2016,34982,1,0,0,0,0,1,0
250000,2012,44588,1,0,0,0,0,1,0
650000,2016,57904,0,1,0,0,0,1,0
270000,2015,59258,1,0,0,0,0,1,0
390000,2016,60826,1,0,0,0,0,1,0
1500000,2018,50000,0,1,0,0,1,0,0
225000,2014,35000,1,0,0,0,1,0,0
900000,2015,110000,0,1,0,0,1,0,0
1600000,2018,40000,0,1,0,0,1,0,1
800000,2019,10000,1,0,0,0,1,0,0
320000,2013,50000,0,1,0,0,1,0,0
300000,2016,25000,1,0,0,0,1,0,0
740000,2018,25000,1,0,0,0,1,0,0
350000,2019,1300,1,0,0,0,1,0,0
280000,2014,40000,1,0,0,0,1,0,0
675000,2018,50000,0,1,0,0,1,0,1
300000,2011,20000,1,0,0,0,1,0,0
400000,2011,76000,0,1,0,0,1,0,0
420000,2010,100000,0,1,0,0,1,0,0
300000,2008,120000,0,1,0,0,1,0,0
170000,2010,70000,1,0,0,0,1,0,0
210000,2014,70000,1,0,0,0,1,0,0
600000,2015,60000,0,1,0,0,1,0,0
260000,2014,38000,1,0,0,0,1,0,0
82000,2015,19000,1,0,0,0,1,0,0
690000,2016,75000,0,1,0,0,1,0,0
300000,2015,70000,0,1,0,0,1,0,0
1250000,2017,30000,0,1,0,0,1,0,0
799000,2017,31707,0,1,0,0,1,0,0
1000000,2010,180000,0,1,0,0,1,0,0
190000,2014,90000,1,0,0,0,1,0,0
250000,2014,30000,0,1,0,0,1,0,0
200000,2009,60000,1,0,0,0,1,0,0
300000,2005,90000,0,1,0,0,1,0,0
250000,2015,120000,1,0,0,0,1,0,0
90000,2008,70000,1,0,0,0,1,0,0
68000,2001,70000,1,0,0,0,1,0,0
500000,2017,26500,1,0,0,0,1,0,0
900000,2017,50000,0,1,0,0,1,0,0
100000,2007,52000,1,0,0,0,1,0,0
700000,2016,160000,0,1,0,0,1,0,0
1750000,2012,115992,0,1,0,0,0,1,1
290000,2017,110000,1,0,0,0,1,0,0
1050000,2014,97000,0,1,0,0,1,0,0
70000,2008,100000,0,1,0,0,1,0,0
520000,2016,41000,0,1,0,0,1,0,0
150000,2012,90000,0,1,0,0,1,0,0
120000,2008,90000,1,0,0,0,1,0,0
600000,2016,25000,1,0,0,0,1,0,0
150000,2010,70000,0,1,0,0,1,0,0
400000,2011,60000,1,0,0,0,1,0,0
310000,2015,30000,1,0,0,0,1,0,0
550000,2015,30000,1,0,0,0,1,0,0
550000,2016,60000,0,1,0,0,1,0,0
320000,2013,73000,0,1,0,0,1,0,0
50000,1992,100000,1,0,0,0,1,0,0
500000,2018,32000,1,0,0,0,1,0,0
360000,2018,26500,1,0,0,0,1,0,0
700000,2017,50000,0,1,0,0,1,0,0
700000,2012,110000,0,1,0,0,1,0,0
655000,2017,84000,0,1,0,0,0,1,0
700000,2017,50000,0,1,0,0,1,0,0
200000,2011,110000,0,0,0,1,1,0,0
375000,2012,150000,0,1,0,0,1,0,0
470000,2012,109052,0,1,0,0,0,1,0
550000,2015,90658,0,1,0,0,0,1,0
500000,2014,110000,0,1,0,0,1,0,0
210000,2015,25000,1,0,0,0,1,0,0
270000,2018,20000,1,0,0,0,1,0,0
300000,2010,80000,1,0,0,0,1,0,0
80000,2007,60000,1,0,0,0,1,0,0
1451000,2013,81000,0,1,0,0,0,1,1
1085000,2018,15000,0,1,0,0,1,0,0
245000,2009,75000,0,1,0,0,0,1,1
700000,2017,25552,1,0,0,0,0,1,0
300000,2018,20000,1,0,0,0,1,0,0
350000,2017,80000,0,1,0,0,1,0,0
635000,2017,25000,1,0,0,0,0,1,1
325000,2012,40700,1,0,0,0,1,0,0
1150000,2017,65500,0,1,0,0,0,1,1
110000,2008,42000,1,0,0,0,0,1,0
890000,2018,8000,1,0,0,0,0,1,0
73000,2007,80000,1,0,0,0,1,0,0
170000,2014,77000,1,0,0,0,1,0,0
750000,2016,6000,1,0,0,0,0,1,0
280000,2017,28838,1,0,0,0,1,0,0
690000,2018,11174,1,0,0,0,0,1,0
130000,2008,120000,1,0,0,0,1,0,0
73000,2007,80000,1,0,0,0,1,0,0
85000,2007,85000,1,0,0,0,1,0,0
1575000,2018,10000,1,0,0,0,1,0,1
325000,2013,105000,0,1,0,0,1,0,0
85000,1998,120000,1,0,0,0,1,0,0
860000,2018,30000,0,1,0,0,0,1,0
690000,2017,41000,0,1,0,0,1,0,0
650000,2013,54000,0,1,0,0,0,1,0
375000,2014,40000,0,1,0,0,1,0,0
525000,2013,71000,0,1,0,0,0,1,0
330000,2016,72500,1,0,0,0,0,1,0
280000,2013,76600,1,0,0,0,0,1,0
470000,2014,40000,1,0,0,0,1,0,0
350000,2011,110000,0,1,0,0,1,0,0
480000,2012,63000,1,0,0,0,0,1,0
620000,2016,60000,0,1,0,0,1,0,0
250000,2014,58000,1,0,0,0,1,0,0
78692,2010,80000,1,0,0,0,1,0,0
350000,2012,80000,0,1,0,0,1,0,0
250000,2013,70000,1,0,0,0,1,0,0
260000,2011,97700,1,0,0,0,1,0,0
640000,2016,36000,0,1,0,0,1,0,0
220000,2008,90000,0,1,0,0,1,0,0
465000,2015,130000,0,1,0,0,1,0,0
229999,2010,120000,0,1,0,0,1,0,0
425000,2018,15000,1,0,0,0,1,0,0
95000,2008,120000,1,0,0,0,1,0,0
170000,2012,170000,0,0,0,1,1,0,0
229999,2016,37500,1,0,0,0,1,0,0
45000,1999,50000,1,0,0,0,1,0,0
479000,2007,145000,1,0,0,0,1,0,0
370000,2016,60000,1,0,0,0,1,0,0
340000,2016,30000,1,0,0,0,1,0,0
620000,2016,35000,1,0,0,0,1,0,0
270000,2012,60000,0,1,0,0,1,0,0
400000,2018,35000,0,1,0,0,1,0,0
260000,2015,40000,1,0,0,0,1,0,0
48000,2003,50000,1,0,0,0,1,0,0
100000,2015,23800,1,0,0,0,1,0,0
490000,2015,70000,0,1,0,0,1,0,0
120000,2010,90000,0,0,0,1,1,0,0
125000,2008,102000,1,0,0,0,1,0,0
160000,2013,80000,1,0,0,0,1,0,0
190000,2019,5000,1,0,0,0,1,0,0
1700000,2019,10000,0,1,0,0,1,0,0
250000,2011,50000,1,0,0,0,1,0,0
500000,2019,15000,1,0,0,0,1,0,0
400000,2008,35000,1,0,0,0,1,0,0
500000,2011,20000,1,0,0,0,1,0,0
1800000,2014,99000,0,1,0,0,1,0,1
320000,2008,90000,1,0,0,0,1,0,0
250000,2007,47000,1,0,0,0,0,1,1
105000,2010,90000,0,1,0,0,1,0,0
550000,2018,20000,1,0,0,0,1,0,0
600000,2019,1100,1,0,0,0,1,0,1
210000,2020,40000,1,0,0,0,1,0,0
210000,2012,15000,1,0,0,0,1,0,0
150000,2009,40000,1,0,0,0,1,0,0
125000,2008,60000,1,0,0,0,1,0,0
380000,2016,20000,1,0,0,0,1,0,0
600000,2019,5000,1,0,0,0,1,0,0
490000,2016,27000,1,0,0,0,1,0,0
545000,2018,38000,0,1,0,0,1,0,0
250000,2015,25000,1,0,0,0,1,0,0
1050000,2020,1100,1,0,0,0,1,0,0
100000,2007,100000,1,0,0,0,1,0,0
250000,2014,100000,0,1,0,0,1,0,0
100000,2007,110000,1,0,0,0,1,0,0
350000,2016,60000,0,1,0,0,1,0,0
370000,2012,70000,0,1,0,0,1,0,0
121000,2004,110000,1,0,0,0,1,0,0
570000,2017,44077,1,0,0,0,0,1,1
785000,2017,24000,0,1,0,0,1,0,0
850000,2018,30000,0,1,0,0,1,0,0
375000,2016,30000,1,0,0,0,1,0,0
619000,2017,40000,1,0,0,0,1,0,0
335000,2011,90000,0,1,0,0,1,0,0
500000,2006,50000,0,1,0,0,1,0,0
60000,2003,100000,1,0,0,0,1,0,0
130000,2010,50000,1,0,0,0,1,0,0
210000,2015,210000,0,1,0,0,1,0,0
1900000,2019,20000,0,1,0,0,1,0,0
270000,2013,70000,0,1,0,0,1,0,0
225000,2010,100000,1,0,0,0,1,0,0
150000,2011,160000,1,0,0,0,1,0,0
173000,2013,70000,0,1,0,0,1,0,0
4800000,2018,9422,0,1,0,0,1,0,1
710000,2017,110000,0,1,0,0,1,0,1
1500000,2019,20000,1,0,0,0,1,0,0
550000,2017,20000,1,0,0,0,1,0,0
58000,2008,70000,1,0,0,0,1,0,0
1200000,2012,60000,1,0,0,0,1,0,1
500000,2013,150000,0,1,0,0,1,0,0
120000,2009,83000,1,0,0,0,1,0,0
300000,2012,250000,0,1,0,0,1,0,0
300000,2018,30000,1,0,0,0,1,0,0
295000,2015,21000,1,0,0,0,1,0,0
587000,2018,80000,0,0,1,0,1,0,0
430000,2012,50000,1,0,0,0,1,0,0
123000,2007,50000,1,0,0,0,1,0,0
450000,2012,48500,0,1,0,0,1,0,1
130000,2007,60000,1,0,0,0,1,0,0
110000,2010,90000,0,1,0,0,1,0,0
200000,2010,240000,0,1,0,0,1,0,0
320000,2015,70000,1,0,0,0,1,0,0
300000,2014,50000,1,0,0,0,1,0,0
350000,2016,110000,1,0,0,0,1,0,0
800000,2018,50000,1,0,0,0,1,0,0
270000,2016,175000,0,1,0,0,1,0,0
540000,2017,60000,1,0,0,0,1,0,0
160000,2011,60000,0,0,1,0,1,0,0
340000,2013,100000,0,1,0,0,1,0,0
350000,2017,40000,1,0,0,0,1,0,0
300000,2011,100000,0,1,0,0,1,0,0
330000,2013,63000,0,1,0,0,1,0,0
325000,2016,80000,0,0,1,0,1,0,0
250000,2013,55000,0,1,0,0,1,0,0
250000,2013,55000,0,1,0,0,1,0,0
240000,2015,60000,1,0,0,0,1,0,0
545000,2020,5000,1,0,0,0,1,0,0
300000,2015,48000,1,0,0,0,0,1,0
130000,2010,80000,1,0,0,0,1,0,0
240000,2017,50000,1,0,0,0,1,0,0
360000,2018,15000,1,0,0,0,1,0,0
250000,2012,70000,0,1,0,0,1,0,0
475000,2019,105000,0,1,0,0,0,1,1
600000,2016,50000,0,1,0,0,1,0,0
150000,2010,80000,0,1,0,0,1,0,0
700000,2017,50000,0,1,0,0,1,0,0
1290000,2016,5000,0,1,0,0,1,0,0
80000,2004,58000,1,0,0,0,1,0,0
425000,2015,12000,1,0,0,0,1,0,0
500000,2018,10000,1,0,0,0,1,0,1
193000,2012,45000,1,0,0,0,1,0,0
800000,2015,10000,1,0,0,0,1,0,0
150000,2008,50000,1,0,0,0,1,0,0
80000,2002,40000,1,0,0,0,1,0,0
130000,2010,100000,0,1,0,0,1,0,0
280000,2012,80000,0,1,0,0,1,0,0
229999,2011,110000,0,1,0,0,1,0,0
80000,2008,120000,1,0,0,0,1,0,0
70000,2010,10000,1,0,0,0,1,0,0
240000,2013,60000,0,1,0,0,1,0,0
380000,2010,72000,0,1,0,0,1,0,0
240000,2013,60000,0,1,0,0,1,0,0
80000,2006,110000,1,0,0,0,1,0,0
265000,2013,50000,1,0,0,0,1,0,0
320000,2018,25000,1,0,0,0,1,0,0
500000,2014,120000,0,1,0,0,1,0,0
1300000,2016,55000,0,1,0,0,1,0,0
1500000,2018,35000,0,1,0,0,1,0,0
1800000,2016,110000,0,1,0,0,1,0,1
600000,2014,80000,0,1,0,0,1,0,0
420000,2018,80000,1,0,0,0,1,0,0
140000,2009,120000,1,0,0,0,1,0,0
300000,2010,100000,0,1,0,0,1,0,0
100000,2006,60000,1,0,0,0,0,1,0
350000,2017,25000,1,0,0,0,0,1,0
850000,2018,19000,1,0,0,0,0,1,0
140000,2008,54000,1,0,0,0,0,1,0
550000,2015,17100,1,0,0,0,0,1,0
525000,2017,19000,1,0,0,0,0,1,1
470000,2015,146000,0,1,0,0,0,1,0
900000,2013,98000,0,1,0,0,0,1,1
500000,2011,224642,0,1,0,0,0,1,0
80000,1998,120000,1,0,0,0,1,0,0
175000,2011,175000,0,1,0,0,1,0,0
1350000,2017,15000,0,1,0,0,1,0,1
800000,2017,50000,0,1,0,0,1,0,0
250000,2017,15000,1,0,0,0,1,0,0
700000,2018,25000,1,0,0,0,1,0,1
800000,2019,25000,0,1,0,0,1,0,0
660000,2013,69000,0,1,0,0,1,0,0
465000,2015,60000,0,1,0,0,1,0,0
180000,2006,222435,0,1,0,0,1,0,0
600000,2017,66000,0,1,0,0,1,0,0
150000,2010,110000,1,0,0,0,1,0,0
450000,2014,78000,0,1,0,0,1,0,0
721000,2019,10000,1,0,0,0,1,0,0
300000,2018,35000,1,0,0,0,1,0,0
1000000,2019,10000,0,1,0,0,1,0,0
300000,2016,40000,1,0,0,0,1,0,0
450000,2013,120000,0,1,0,0,1,0,0
79000,1997,70000,1,0,0,0,1,0,1
545000,2017,40000,0,1,0,0,1,0,0
844999,2018,20000,0,1,0,0,1,0,0
700000,2016,93000,0,1,0,0,1,0,0
650000,2016,159000,0,1,0,0,1,0,0
525000,2014,75000,0,1,0,0,1,0,0
110000,2006,101100,0,1,0,0,1,0,0
180000,2011,66000,0,1,0,0,1,0,0
280000,2012,30000,1,0,0,0,1,0,0
400000,2019,10000,1,0,0,0,1,0,0
625000,2012,126000,0,1,0,0,1,0,0
535000,2015,70000,0,1,0,0,1,0,0
459999,2017,50000,0,1,0,0,1,0,0
300000,2010,100000,0,1,0,0,1,0,0
280000,2007,60000,1,0,0,0,1,0,1
500000,2014,70000,1,0,0,0,1,0,0
1200000,2019,1200,1,0,0,0,1,0,0
300000,2016,40000,1,0,0,0,1,0,0
180000,2011,80000,0,1,0,0,1,0,0
180000,2011,134444,1,0,0,0,1,0,1
78000,2009,120000,1,0,0,0,1,0,0
160000,2011,120000,0,1,0,0,1,0,0
600000,2014,238000,0,1,0,0,1,0,0
110000,2008,100000,1,0,0,0,1,0,0
450000,2011,110000,0,1,0,0,1,0,0
1350000,2019,35000,0,1,0,0,1,0,0
120000,2003,165000,1,0,0,0,1,0,0
1040000,2018,42000,0,1,0,0,1,0,0
390000,2014,70000,0,1,0,0,1,0,0
65000,2011,60000,1,0,0,0,1,0,0
320000,2013,115000,0,1,0,0,1,0,0
720000,2017,70000,0,1,0,0,1,0,0
220000,2007,80000,1,0,0,0,1,0,0
225000,2011,65000,1,0,0,0,0,1,0
200000,2010,150000,0,1,0,0,1,0,0
434999,2015,75000,0,1,0,0,0,1,0
300000,2012,63700,0,1,0,0,1,0,0
700000,2018,74800,0,1,0,0,1,0,0
500000,2009,105000,0,1,0,0,1,0,0
500000,2016,40000,0,1,0,0,1,0,0
400000,2016,90000,0,1,0,0,1,0,0
825000,2015,75000,0,1,0,0,0,1,0
720000,2018,15000,0,1,0,0,1,0,0
110000,2009,30000,1,0,0,0,1,0,0
600000,2014,100000,0,1,0,0,1,0,0
275000,2009,155000,0,1,0,0,1,0,1
2349000,2012,149000,0,1,0,0,1,0,1
740000,2017,60000,0,1,0,0,1,0,0
800000,2017,90000,0,1,0,0,1,0,0
1100000,2019,100000,0,1,0,0,1,0,0
750000,2012,100000,0,1,0,0,1,0,1
200000,2012,90000,1,0,0,0,1,0,0
210000,2009,75000,0,1,0,0,1,0,0
270000,2009,120000,0,1,0,0,1,0,0
630000,2016,90000,0,1,0,0,1,0,0
375000,2015,55000,1,0,0,0,1,0,0
300000,2010,70000,0,1,0,0,1,0,0
580000,2016,95000,0,1,0,0,1,0,0
550000,2014,50000,0,1,0,0,1,0,0
750000,2016,50000,0,1,0,0,1,0,0
250000,2014,60516,1,0,0,0,1,0,0
434999,2012,235000,0,1,0,0,1,0,0
900000,2007,76731,0,1,0,0,0,1,1
685000,2016,64000,0,1,0,0,0,1,0
540000,2014,65000,0,1,0,0,0,1,0
1165000,2018,13000,1,0,0,0,0,1,1
